Customer ID,Recency,Frequency,Monetary,Cluster,Segment
13767.0,2,73,35540.53,2,Loyal Customer
13768.0,727,2,875.97,0,Lost Customer
13769.0,2,20,5800.42,1,At-Risk Customer
13770.0,422,4,785.37,0,Lost Customer
13771.0,64,9,5728.82,1,At-Risk Customer
13772.0,34,8,3114.22,1,At-Risk Customer
13773.0,397,2,301.54,0,Lost Customer
13774.0,82,1,345.0,1,At-Risk Customer
13775.0,591,1,1049.66,0,Lost Customer
13776.0,428,2,623.98,0,Lost Customer
13777.0,1,61,56478.42,2,Loyal Customer
13778.0,103,4,1124.49,1,At-Risk Customer
13779.0,516,1,161.13,0,Lost Customer
13780.0,7,3,735.82,1,At-Risk Customer
13781.0,251,3,778.83,1,At-Risk Customer
13782.0,13,13,1793.72,1,At-Risk Customer
13783.0,488,4,1542.09,0,Lost Customer
13784.0,10,14,2910.23,1,At-Risk Customer
13785.0,429,4,542.49,0,Lost Customer
13786.0,367,6,3358.94,0,Lost Customer
13787.0,76,6,1222.5,1,At-Risk Customer
13788.0,505,1,3.75,0,Lost Customer
13789.0,388,1,239.45999999999998,0,Lost Customer
13790.0,4,1,348.8,1,At-Risk Customer
13791.0,128,2,1516.0,1,At-Risk Customer
13792.0,66,3,383.95,1,At-Risk Customer
13793.0,647,1,96.0,0,Lost Customer
13794.0,547,1,126.03,0,Lost Customer
13795.0,388,4,836.3,0,Lost Customer
13796.0,499,1,289.7,0,Lost Customer
13797.0,437,3,1179.45,0,Lost Customer
13798.0,1,110,75836.87,2,Loyal Customer
13799.0,117,9,2803.57,1,At-Risk Customer
13800.0,310,3,1679.56,0,Lost Customer
13801.0,67,1,324.8,1,At-Risk Customer
13802.0,139,19,26259.11,1,At-Risk Customer
13803.0,255,3,1338.91,1,At-Risk Customer
13804.0,31,9,3208.52,1,At-Risk Customer
13805.0,52,2,924.6,1,At-Risk Customer
13806.0,64,1,256.38,1,At-Risk Customer
13807.0,367,3,534.8,0,Lost Customer
13808.0,6,5,1747.66,1,At-Risk Customer
13809.0,305,3,679.7,0,Lost Customer
13810.0,29,3,1499.01,1,At-Risk Customer
13811.0,184,3,814.5,1,At-Risk Customer
13812.0,42,3,539.0,1,At-Risk Customer
13813.0,40,8,2765.47,1,At-Risk Customer
13814.0,92,3,2257.32,1,At-Risk Customer
13815.0,22,8,7475.74,1,At-Risk Customer
13816.0,24,2,571.6700000000001,1,At-Risk Customer
13817.0,29,2,382.98,1,At-Risk Customer
13818.0,430,1,61.28,0,Lost Customer
13819.0,302,6,2642.35,0,Lost Customer
13820.0,418,3,660.65,0,Lost Customer
13821.0,145,6,1410.73,1,At-Risk Customer
13822.0,6,2,632.0,1,At-Risk Customer
13823.0,19,7,3403.4500000000003,1,At-Risk Customer
13824.0,33,12,3314.76,1,At-Risk Customer
13825.0,622,2,255.59,0,Lost Customer
13826.0,176,1,189.5,1,At-Risk Customer
13827.0,58,3,412.05,1,At-Risk Customer
13828.0,22,1,209.49,1,At-Risk Customer
13829.0,421,1,102.0,0,Lost Customer
13830.0,582,1,156.85000000000002,0,Lost Customer
13831.0,16,18,7023.58,1,At-Risk Customer
13832.0,19,2,613.6899999999999,1,At-Risk Customer
13833.0,159,2,701.36,1,At-Risk Customer
13834.0,577,2,324.19,0,Lost Customer
13835.0,25,7,1095.27,1,At-Risk Customer
13836.0,399,2,620.37,0,Lost Customer
13837.0,212,2,271.24,1,At-Risk Customer
13838.0,6,10,1966.09,1,At-Risk Customer
13839.0,486,1,139.95000000000002,0,Lost Customer
13840.0,416,1,651.4,0,Lost Customer
13841.0,253,1,85.0,0,Lost Customer
13842.0,59,18,5629.91,1,At-Risk Customer
13843.0,381,1,319.75,0,Lost Customer
13844.0,11,1,361.62,1,At-Risk Customer
13845.0,65,1,312.98,1,At-Risk Customer
13846.0,25,4,1307.79,1,At-Risk Customer
13847.0,720,1,310.72,0,Lost Customer
13848.0,92,8,3335.0,1,At-Risk Customer
13849.0,52,5,3469.3,1,At-Risk Customer
13850.0,129,1,1595.48,1,At-Risk Customer
13851.0,96,8,4606.46,1,At-Risk Customer
13852.0,611,1,187.35000000000002,0,Lost Customer
13853.0,57,1,1090.14,1,At-Risk Customer
13854.0,9,39,12253.96,1,At-Risk Customer
13855.0,501,4,1310.3400000000001,0,Lost Customer
13856.0,169,11,1142.03,1,At-Risk Customer
13857.0,393,6,1001.01,0,Lost Customer
13858.0,57,1,216.17,1,At-Risk Customer
13859.0,326,2,515.86,0,Lost Customer
13860.0,1,5,1245.9,1,At-Risk Customer
13861.0,429,2,273.26,0,Lost Customer
13862.0,18,9,2556.09,1,At-Risk Customer
13863.0,248,4,1239.55,1,At-Risk Customer
13864.0,387,1,662.4000000000001,0,Lost Customer
13865.0,58,4,501.56,1,At-Risk Customer
13866.0,74,1,145.67000000000002,1,At-Risk Customer
13867.0,31,3,1015.29,1,At-Risk Customer
13868.0,7,2,3192.54,1,At-Risk Customer
13869.0,123,10,8111.57,1,At-Risk Customer
13870.0,2,15,5712.08,1,At-Risk Customer
13871.0,23,17,7885.85,1,At-Risk Customer
13872.0,527,3,919.57,0,Lost Customer
13873.0,120,8,1038.92,1,At-Risk Customer
13874.0,358,7,2049.15,0,Lost Customer
13875.0,54,14,4814.37,1,At-Risk Customer
13876.0,64,1,122.7,1,At-Risk Customer
13877.0,86,3,449.68,1,At-Risk Customer
13878.0,55,4,2473.06,1,At-Risk Customer
13879.0,646,1,395.5,0,Lost Customer
13880.0,21,17,4391.66,1,At-Risk Customer
13881.0,4,43,45179.1,1,At-Risk Customer
13882.0,3,5,1191.13,1,At-Risk Customer
13883.0,11,15,6560.02,1,At-Risk Customer
13884.0,7,10,1888.48,1,At-Risk Customer
13885.0,189,2,506.8,1,At-Risk Customer
13886.0,71,1,243.56,1,At-Risk Customer
13887.0,204,1,349.55,1,At-Risk Customer
13888.0,120,7,2169.05,1,At-Risk Customer
13889.0,93,6,1991.23,1,At-Risk Customer
13890.0,1,14,2927.38,1,At-Risk Customer
13891.0,378,3,863.5600000000001,0,Lost Customer
13892.0,27,6,1267.6499999999999,1,At-Risk Customer
13893.0,298,1,821.1,0,Lost Customer
13894.0,24,3,564.62,1,At-Risk Customer
13895.0,28,6,4008.52,1,At-Risk Customer
13896.0,626,1,388.55,0,Lost Customer
13897.0,50,3,1160.72,1,At-Risk Customer
13898.0,326,2,686.4,0,Lost Customer
13899.0,16,2,388.52,1,At-Risk Customer
13900.0,183,6,1610.59,1,At-Risk Customer
13901.0,72,15,5676.34,1,At-Risk Customer
13902.0,632,5,34095.26,0,Lost Customer
13903.0,400,1,165.45000000000002,0,Lost Customer
13904.0,37,2,332.64,1,At-Risk Customer
13905.0,733,1,312.65,0,Lost Customer
13906.0,409,1,42.0,0,Lost Customer
13907.0,692,1,136.8,0,Lost Customer
13908.0,80,4,2369.55,1,At-Risk Customer
13909.0,423,2,286.6,0,Lost Customer
13911.0,57,20,4234.99,1,At-Risk Customer
13912.0,424,1,124.95,0,Lost Customer
13913.0,507,1,42.22,0,Lost Customer
13914.0,12,2,626.45,1,At-Risk Customer
13915.0,394,1,70.80000000000001,0,Lost Customer
13916.0,464,4,1275.81,0,Lost Customer
13917.0,50,2,272.04,1,At-Risk Customer
13918.0,50,2,1212.8400000000001,1,At-Risk Customer
13919.0,59,4,1360.68,1,At-Risk Customer
13920.0,432,4,1774.68,0,Lost Customer
13921.0,402,4,730.7,0,Lost Customer
13922.0,352,3,865.2,0,Lost Customer
13923.0,54,1,351.13,1,At-Risk Customer
13924.0,2,6,1838.8500000000001,1,At-Risk Customer
13925.0,93,4,678.25,1,At-Risk Customer
13926.0,23,1,223.85000000000002,1,At-Risk Customer
13927.0,75,2,708.26,1,At-Risk Customer
13928.0,11,4,464.57,1,At-Risk Customer
13929.0,169,11,3494.1,1,At-Risk Customer
13930.0,58,2,337.34,1,At-Risk Customer
13931.0,96,11,5257.38,1,At-Risk Customer
13932.0,295,1,307.4,0,Lost Customer
13933.0,109,2,608.7900000000001,1,At-Risk Customer
13934.0,264,1,922.1,0,Lost Customer
13935.0,597,3,6116.92,0,Lost Customer
13936.0,180,3,939.66,1,At-Risk Customer
13937.0,169,2,880.13,1,At-Risk Customer
13938.0,35,1,71.66,1,At-Risk Customer
13939.0,23,7,1560.96,1,At-Risk Customer
13940.0,17,4,839.14,1,At-Risk Customer
13941.0,22,15,11122.300000000001,1,At-Risk Customer
13942.0,535,1,320.0,0,Lost Customer
13943.0,578,1,246.54,0,Lost Customer
13944.0,653,1,200.43,0,Lost Customer
13945.0,395,2,854.15,0,Lost Customer
13946.0,79,6,1876.23,1,At-Risk Customer
13947.0,65,1,90.6,1,At-Risk Customer
13948.0,361,4,548.76,0,Lost Customer
13949.0,3,6,2427.32,1,At-Risk Customer
13950.0,11,4,745.06,1,At-Risk Customer
13951.0,176,3,674.45,1,At-Risk Customer
13952.0,218,14,12823.521,1,At-Risk Customer
13953.0,7,12,6640.68,1,At-Risk Customer
13954.0,2,2,439.92,1,At-Risk Customer
13955.0,154,3,545.17,1,At-Risk Customer
13956.0,5,5,1026.42,1,At-Risk Customer
13957.0,418,3,458.25,0,Lost Customer
13958.0,380,8,4709.2300000000005,0,Lost Customer
13959.0,79,6,1076.18,1,At-Risk Customer
13960.0,21,2,230.22,1,At-Risk Customer
13961.0,392,1,538.4,0,Lost Customer
13962.0,22,3,362.8,1,At-Risk Customer
13963.0,308,17,3011.87,0,Lost Customer
13964.0,387,2,438.9,0,Lost Customer
13965.0,477,3,996.61,0,Lost Customer
13966.0,435,1,390.86,0,Lost Customer
13967.0,146,2,166.3,1,At-Risk Customer
13968.0,423,1,123.66,0,Lost Customer
13969.0,7,35,13365.87,1,At-Risk Customer
13970.0,386,2,846.55,0,Lost Customer
13971.0,19,14,4667.57,1,At-Risk Customer
13972.0,71,2,190.25,1,At-Risk Customer
13973.0,287,1,264.7,0,Lost Customer
13974.0,49,2,677.72,1,At-Risk Customer
13975.0,31,12,5358.84,1,At-Risk Customer
13976.0,207,4,1192.36,1,At-Risk Customer
13977.0,411,1,519.8100000000001,0,Lost Customer
13978.0,15,2,196.79000000000002,1,At-Risk Customer
13979.0,73,7,3416.23,1,At-Risk Customer
13980.0,60,5,799.92,1,At-Risk Customer
13981.0,416,1,331.14,0,Lost Customer
13982.0,39,9,4445.59,1,At-Risk Customer
13983.0,30,21,7108.45,1,At-Risk Customer
13984.0,27,12,2048.6,1,At-Risk Customer
13985.0,4,22,10020.86,1,At-Risk Customer
13986.0,17,1,320.46,1,At-Risk Customer
13987.0,380,2,682.54,0,Lost Customer
13988.0,20,8,4757.8,1,At-Risk Customer
13989.0,66,5,2026.06,1,At-Risk Customer
13990.0,213,1,311.3,1,At-Risk Customer
13991.0,12,6,855.97,1,At-Risk Customer
13992.0,30,3,219.5,1,At-Risk Customer
13993.0,43,19,6775.71,1,At-Risk Customer
13994.0,4,6,2313.14,1,At-Risk Customer
13995.0,15,14,3902.01,1,At-Risk Customer
13996.0,386,2,895.76,0,Lost Customer
13997.0,519,3,382.31,0,Lost Customer
13998.0,447,3,566.7,0,Lost Customer
13999.0,10,29,9502.26,1,At-Risk Customer
14000.0,211,5,2046.3400000000001,1,At-Risk Customer
14001.0,46,9,4530.09,1,At-Risk Customer
14002.0,134,2,529.73,1,At-Risk Customer
14003.0,733,1,209.41,0,Lost Customer
14004.0,43,11,6258.45,1,At-Risk Customer
14005.0,10,5,2874.72,1,At-Risk Customer
14006.0,116,7,2196.67,1,At-Risk Customer
14007.0,513,1,79.48,0,Lost Customer
14008.0,432,1,509.04,0,Lost Customer
14009.0,198,3,1099.91,1,At-Risk Customer
14010.0,565,2,445.15,0,Lost Customer
14011.0,480,2,457.82,0,Lost Customer
14012.0,278,1,328.8,0,Lost Customer
14013.0,110,5,1084.57,1,At-Risk Customer
14014.0,77,3,1948.21,1,At-Risk Customer
14015.0,53,1,917.34,1,At-Risk Customer
14016.0,162,11,11403.41,1,At-Risk Customer
14017.0,571,1,229.75,0,Lost Customer
14018.0,645,1,367.15000000000003,0,Lost Customer
14019.0,47,3,1421.61,1,At-Risk Customer
14020.0,17,4,1249.01,1,At-Risk Customer
14021.0,155,7,1716.58,1,At-Risk Customer
14022.0,225,2,792.15,1,At-Risk Customer
14023.0,7,2,584.07,1,At-Risk Customer
14024.0,122,3,645.74,1,At-Risk Customer
14025.0,465,8,4057.9,0,Lost Customer
14026.0,471,2,713.11,0,Lost Customer
14027.0,61,1,104.82,1,At-Risk Customer
14028.0,550,3,10396.5,0,Lost Customer
14029.0,63,2,467.66,1,At-Risk Customer
14030.0,18,20,8262.29,1,At-Risk Customer
14031.0,7,44,40999.17,1,At-Risk Customer
14032.0,2,16,4850.2699999999995,1,At-Risk Customer
14033.0,555,1,109.44,0,Lost Customer
14034.0,22,3,651.8199999999999,1,At-Risk Customer
14035.0,29,9,2856.72,1,At-Risk Customer
14036.0,285,1,626.65,0,Lost Customer
14037.0,176,6,836.95,1,At-Risk Customer
14038.0,78,5,3069.88,1,At-Risk Customer
14039.0,33,2,267.28000000000003,1,At-Risk Customer
14040.0,41,35,12645.57,1,At-Risk Customer
14041.0,266,1,141.41,0,Lost Customer
14042.0,725,1,431.98,0,Lost Customer
14043.0,491,2,304.25,0,Lost Customer
14044.0,27,10,3123.1,1,At-Risk Customer
14045.0,109,16,11313.029999999999,1,At-Risk Customer
14046.0,284,1,154.99,0,Lost Customer
14047.0,9,14,4255.03,1,At-Risk Customer
14048.0,305,3,748.69,0,Lost Customer
14049.0,17,13,13239.03,1,At-Risk Customer
14050.0,32,2,746.36,1,At-Risk Customer
14051.0,1,37,22434.0,1,At-Risk Customer
14052.0,20,2,480.81,1,At-Risk Customer
14053.0,124,4,572.3,1,At-Risk Customer
14054.0,65,1,92.46,1,At-Risk Customer
14055.0,106,3,1520.96,1,At-Risk Customer
14056.0,1,23,8214.65,1,At-Risk Customer
14057.0,24,22,8408.84,1,At-Risk Customer
14058.0,463,2,469.19,0,Lost Customer
14059.0,267,1,183.6,0,Lost Customer
14060.0,5,30,9519.08,1,At-Risk Customer
14061.0,507,3,917.4300000000001,0,Lost Customer
14062.0,10,24,25604.2,1,At-Risk Customer
14063.0,438,9,22710.2,0,Lost Customer
14064.0,29,15,3332.42,1,At-Risk Customer
14065.0,389,3,891.02,0,Lost Customer
14066.0,267,1,152.55,0,Lost Customer
14067.0,64,2,374.7,1,At-Risk Customer
14068.0,320,4,1528.3700000000001,0,Lost Customer
14069.0,515,2,230.06,0,Lost Customer
14070.0,685,1,326.55,0,Lost Customer
14071.0,4,8,1438.82,1,At-Risk Customer
14072.0,667,1,390.85,0,Lost Customer
14073.0,32,1,151.04,1,At-Risk Customer
14074.0,623,1,219.39999999999998,0,Lost Customer
14075.0,5,6,1734.87,1,At-Risk Customer
14076.0,129,1,122.47,1,At-Risk Customer
14077.0,41,6,615.0799999999999,1,At-Risk Customer
14078.0,102,9,1692.6299999999999,1,At-Risk Customer
14079.0,125,2,618.73,1,At-Risk Customer
14080.0,33,5,1115.68,1,At-Risk Customer
14081.0,302,10,5370.1,0,Lost Customer
14082.0,365,2,413.36,0,Lost Customer
14083.0,4,11,1407.26,1,At-Risk Customer
14084.0,512,1,150.5,0,Lost Customer
14085.0,2,33,10104.97,1,At-Risk Customer
14086.0,463,1,39.95,0,Lost Customer
14087.0,3,3,846.22,1,At-Risk Customer
14088.0,10,16,64036.8,1,At-Risk Customer
14089.0,57,1,161.0,1,At-Risk Customer
14090.0,325,1,76.32000000000001,0,Lost Customer
14091.0,654,2,9530.08,0,Lost Customer
14092.0,8,24,7229.45,1,At-Risk Customer
14093.0,12,1,442.85,1,At-Risk Customer
14094.0,440,1,335.22,0,Lost Customer
14095.0,723,1,2.95,0,Lost Customer
14096.0,4,17,65164.79,1,At-Risk Customer
14097.0,481,2,422.85999999999996,0,Lost Customer
14098.0,37,1,147.35,1,At-Risk Customer
14099.0,16,20,5765.71,1,At-Risk Customer
14100.0,138,1,194.9,1,At-Risk Customer
14101.0,74,13,9961.93,1,At-Risk Customer
14102.0,5,5,1360.28,1,At-Risk Customer
14104.0,155,5,771.5799999999999,1,At-Risk Customer
14105.0,239,5,5988.83,1,At-Risk Customer
14106.0,737,1,214.79999999999998,0,Lost Customer
14107.0,52,11,4877.3,1,At-Risk Customer
14108.0,31,4,1044.96,1,At-Risk Customer
14109.0,73,1,144.2,1,At-Risk Customer
14110.0,4,33,12987.95,1,At-Risk Customer
14111.0,14,4,692.85,1,At-Risk Customer
14112.0,23,13,5834.59,1,At-Risk Customer
14113.0,4,16,7092.610000000001,1,At-Risk Customer
14114.0,274,7,1364.09,0,Lost Customer
14115.0,502,2,622.6700000000001,0,Lost Customer
14116.0,20,5,1382.74,1,At-Risk Customer
14117.0,144,1,90.0,1,At-Risk Customer
14118.0,429,1,458.45,0,Lost Customer
14119.0,376,2,183.37,0,Lost Customer
14121.0,4,4,2780.15,1,At-Risk Customer
14122.0,406,3,362.42,0,Lost Customer
14123.0,733,1,436.18,0,Lost Customer
14124.0,84,1,419.58000000000004,1,At-Risk Customer
14125.0,11,3,2740.43,1,At-Risk Customer
14126.0,8,4,1172.46,1,At-Risk Customer
14127.0,123,6,1900.0800000000002,1,At-Risk Customer
14128.0,61,3,924.21,1,At-Risk Customer
14129.0,2,9,2591.34,1,At-Risk Customer
14130.0,319,4,1882.67,0,Lost Customer
14131.0,649,1,187.87,0,Lost Customer
14132.0,2,11,3586.0299999999997,1,At-Risk Customer
14133.0,130,4,911.14,1,At-Risk Customer
14134.0,383,15,11123.35,0,Lost Customer
14135.0,2,24,9643.92,1,At-Risk Customer
14136.0,401,5,1570.81,0,Lost Customer
14137.0,696,1,332.7,0,Lost Customer
14138.0,2,2,982.3800000000001,1,At-Risk Customer
14139.0,46,4,1086.8,1,At-Risk Customer
14140.0,4,2,935.05,1,At-Risk Customer
14141.0,3,4,915.13,1,At-Risk Customer
14142.0,373,2,983.15,0,Lost Customer
14143.0,134,1,115.8,1,At-Risk Customer
14144.0,486,1,30.599999999999998,0,Lost Customer
14145.0,47,7,7600.05,1,At-Risk Customer
14146.0,9,12,9450.3,1,At-Risk Customer
14147.0,78,9,2590.2,1,At-Risk Customer
14148.0,234,2,466.29,1,At-Risk Customer
14149.0,221,1,446.62,1,At-Risk Customer
14150.0,36,2,658.64,1,At-Risk Customer
14151.0,673,2,679.45,0,Lost Customer
14152.0,75,7,1997.3400000000001,1,At-Risk Customer
14153.0,483,1,233.4,0,Lost Customer
14154.0,239,8,6460.7,1,At-Risk Customer
14155.0,266,1,118.75,0,Lost Customer
14156.0,10,156,313946.37,3,VIP Champion
14157.0,20,5,1002.78,1,At-Risk Customer
14158.0,40,1,507.66,1,At-Risk Customer
14159.0,20,20,7938.01,1,At-Risk Customer
14160.0,610,7,8421.47,0,Lost Customer
14161.0,216,7,3318.88,1,At-Risk Customer
14162.0,174,2,289.36,1,At-Risk Customer
14163.0,87,5,2594.62,1,At-Risk Customer
14164.0,71,2,1631.77,1,At-Risk Customer
14165.0,276,1,122.53999999999999,0,Lost Customer
14166.0,505,2,256.85,0,Lost Customer
14167.0,39,8,1296.49,1,At-Risk Customer
14168.0,421,2,370.45,0,Lost Customer
14169.0,431,2,624.4300000000001,0,Lost Customer
14170.0,375,3,597.33,0,Lost Customer
14171.0,98,2,498.79,1,At-Risk Customer
14172.0,605,3,402.72,0,Lost Customer
14173.0,11,6,586.0,1,At-Risk Customer
14174.0,33,1,134.46,1,At-Risk Customer
14175.0,60,8,7678.88,1,At-Risk Customer
14176.0,297,5,916.01,0,Lost Customer
14177.0,86,13,2229.34,1,At-Risk Customer
14178.0,9,7,1620.93,1,At-Risk Customer
14179.0,41,2,719.78,1,At-Risk Customer
14180.0,11,33,6319.25,1,At-Risk Customer
14181.0,411,2,310.55,0,Lost Customer
14182.0,444,4,678.77,0,Lost Customer
14183.0,411,2,286.29,0,Lost Customer
14184.0,67,1,452.89,1,At-Risk Customer
14185.0,331,1,197.65,0,Lost Customer
14186.0,427,5,1550.63,0,Lost Customer
14187.0,474,1,123.5,0,Lost Customer
14188.0,31,6,2054.36,1,At-Risk Customer
14189.0,2,16,5814.39,1,At-Risk Customer
14190.0,666,1,79.9,0,Lost Customer
14191.0,2,15,4817.66,1,At-Risk Customer
14192.0,388,1,293.74,0,Lost Customer
14193.0,68,3,1210.19,1,At-Risk Customer
14194.0,5,36,18670.59,1,At-Risk Customer
14195.0,202,6,2615.6,1,At-Risk Customer
14196.0,107,1,335.52,1,At-Risk Customer
14197.0,411,1,390.05,0,Lost Customer
14198.0,18,9,1569.73,1,At-Risk Customer
14199.0,218,4,1091.7,1,At-Risk Customer
14200.0,617,1,379.2,0,Lost Customer
14201.0,60,10,1193.54,1,At-Risk Customer
14202.0,381,3,847.76,0,Lost Customer
14203.0,397,1,339.34,0,Lost Customer
14204.0,2,4,1062.96,1,At-Risk Customer
14205.0,17,9,2414.2,1,At-Risk Customer
14206.0,239,3,1185.01,1,At-Risk Customer
14207.0,688,1,157.8,0,Lost Customer
14208.0,95,2,567.05,1,At-Risk Customer
14209.0,11,15,4993.27,1,At-Risk Customer
14210.0,106,16,5861.52,1,At-Risk Customer
14211.0,53,18,4402.29,1,At-Risk Customer
14212.0,90,2,2190.14,1,At-Risk Customer
14213.0,405,1,1192.2,0,Lost Customer
14214.0,31,5,1004.38,1,At-Risk Customer
14215.0,12,9,3416.33,1,At-Risk Customer
14216.0,3,5,2150.04,1,At-Risk Customer
14217.0,2,23,3416.89,1,At-Risk Customer
14218.0,43,1,169.48000000000002,1,At-Risk Customer
14219.0,4,3,633.83,1,At-Risk Customer
14220.0,247,4,1515.0,1,At-Risk Customer
14221.0,42,17,6517.49,1,At-Risk Customer
14222.0,177,1,683.17,1,At-Risk Customer
14223.0,92,3,991.13,1,At-Risk Customer
14224.0,110,9,1897.9,1,At-Risk Customer
14225.0,435,4,2037.02,0,Lost Customer
14226.0,29,6,3002.53,1,At-Risk Customer
14227.0,26,15,6368.71,1,At-Risk Customer
14228.0,438,3,745.5,0,Lost Customer
14229.0,52,7,2594.04,1,At-Risk Customer
14230.0,436,3,979.8000000000001,0,Lost Customer
14231.0,184,4,1235.6200000000001,1,At-Risk Customer
14232.0,43,5,2048.07,1,At-Risk Customer
14233.0,49,7,2904.27,1,At-Risk Customer
14234.0,22,4,775.46,1,At-Risk Customer
14235.0,75,9,4717.99,1,At-Risk Customer
14236.0,81,5,1744.64,1,At-Risk Customer
14237.0,373,2,632.14,0,Lost Customer
14238.0,326,3,434.23,0,Lost Customer
14239.0,43,21,4263.17,1,At-Risk Customer
14240.0,30,3,1247.49,1,At-Risk Customer
14241.0,184,2,333.70000000000005,1,At-Risk Customer
14242.0,235,2,280.55,1,At-Risk Customer
14243.0,9,17,7431.05,1,At-Risk Customer
14244.0,661,1,366.41999999999996,0,Lost Customer
14245.0,220,2,1693.45,1,At-Risk Customer
14246.0,111,3,1474.06,1,At-Risk Customer
14247.0,278,5,772.66,0,Lost Customer
14248.0,318,3,1032.95,0,Lost Customer
14249.0,411,12,5625.461,0,Lost Customer
14250.0,7,3,1904.05,1,At-Risk Customer
14251.0,2,5,2879.7000000000003,1,At-Risk Customer
14252.0,381,1,350.99,0,Lost Customer
14253.0,493,2,363.40000000000003,0,Lost Customer
14254.0,433,1,601.03,0,Lost Customer
14255.0,546,1,1000.63,0,Lost Customer
14256.0,260,5,2473.9900000000002,1,At-Risk Customer
14257.0,64,9,5954.45,1,At-Risk Customer
14258.0,9,25,32051.34,1,At-Risk Customer
14259.0,142,1,120.0,1,At-Risk Customer
14260.0,471,3,824.28,0,Lost Customer
14261.0,51,2,1163.45,1,At-Risk Customer
14262.0,8,8,2618.23,1,At-Risk Customer
14263.0,423,1,322.93,0,Lost Customer
14264.0,155,6,1517.3600000000001,1,At-Risk Customer
14265.0,109,4,1373.35,1,At-Risk Customer
14266.0,428,1,40.56,0,Lost Customer
14267.0,163,3,1516.24,1,At-Risk Customer
14268.0,471,1,354.85,0,Lost Customer
14269.0,439,1,295.73,0,Lost Customer
14270.0,332,1,492.65000000000003,0,Lost Customer
14271.0,226,2,219.13,1,At-Risk Customer
14272.0,74,4,920.81,1,At-Risk Customer
14273.0,51,4,559.97,1,At-Risk Customer
14274.0,686,1,256.6,0,Lost Customer
14275.0,396,6,1189.3799999999999,0,Lost Customer
14276.0,99,7,2102.68,1,At-Risk Customer
14277.0,15,9,17225.81,1,At-Risk Customer
14278.0,410,1,205.83,0,Lost Customer
14279.0,521,2,191.86,0,Lost Customer
14280.0,197,1,134.04,1,At-Risk Customer
14281.0,408,1,245.15,0,Lost Customer
14282.0,3,25,7849.66,1,At-Risk Customer
14283.0,463,4,628.4399999999999,0,Lost Customer
14284.0,31,3,1299.65,1,At-Risk Customer
14285.0,21,8,3284.42,1,At-Risk Customer
14286.0,24,7,8479.76,1,At-Risk Customer
14287.0,8,3,176.63,1,At-Risk Customer
14288.0,213,1,426.6,1,At-Risk Customer
14289.0,9,6,911.26,1,At-Risk Customer
14290.0,11,8,4516.56,1,At-Risk Customer
14291.0,2,23,7904.1,1,At-Risk Customer
14292.0,8,16,9226.25,1,At-Risk Customer
14293.0,3,9,3267.9300000000003,1,At-Risk Customer
14294.0,407,1,375.34,0,Lost Customer
14295.0,40,5,2362.91,1,At-Risk Customer
14296.0,421,2,456.40000000000003,0,Lost Customer
14297.0,18,4,1305.33,1,At-Risk Customer
14298.0,8,82,91194.49,2,Loyal Customer
14299.0,8,27,14499.49,1,At-Risk Customer
14300.0,19,1,43.2,1,At-Risk Customer
14301.0,117,4,1992.18,1,At-Risk Customer
14302.0,431,3,742.9000000000001,0,Lost Customer
14303.0,407,2,277.94,0,Lost Customer
14304.0,223,3,1725.01,1,At-Risk Customer
14305.0,71,3,1858.96,1,At-Risk Customer
14306.0,51,6,3151.4,1,At-Risk Customer
14307.0,89,10,5071.03,1,At-Risk Customer
14308.0,549,2,1147.02,0,Lost Customer
14309.0,8,11,3780.81,1,At-Risk Customer
14310.0,433,1,492.1,0,Lost Customer
14311.0,243,2,516.45,1,At-Risk Customer
14312.0,47,11,3090.29,1,At-Risk Customer
14314.0,107,2,229.8,1,At-Risk Customer
14315.0,45,8,3197.82,1,At-Risk Customer
14316.0,422,5,1370.34,0,Lost Customer
14317.0,65,1,508.58000000000004,1,At-Risk Customer
14318.0,460,1,158.02,0,Lost Customer
14319.0,424,1,494.85,0,Lost Customer
14320.0,207,5,1346.75,1,At-Risk Customer
14321.0,11,7,2218.06,1,At-Risk Customer
14322.0,429,4,474.1,0,Lost Customer
14323.0,115,2,605.0600000000001,1,At-Risk Customer
14324.0,410,2,701.61,0,Lost Customer
14325.0,570,1,245.48000000000002,0,Lost Customer
14326.0,242,3,940.98,1,At-Risk Customer
14327.0,163,6,1894.93,1,At-Risk Customer
14328.0,438,1,445.05,0,Lost Customer
14329.0,17,15,9927.22,1,At-Risk Customer
14330.0,624,1,200.63,0,Lost Customer
14331.0,124,2,462.65999999999997,1,At-Risk Customer
14332.0,23,5,1943.51,1,At-Risk Customer
14333.0,68,1,415.2,1,At-Risk Customer
14334.0,17,12,4318.48,1,At-Risk Customer
14335.0,16,2,468.26,1,At-Risk Customer
14336.0,17,4,1614.91,1,At-Risk Customer
14338.0,161,3,928.1,1,At-Risk Customer
14339.0,243,2,620.27,1,At-Risk Customer
14340.0,219,1,134.7,1,At-Risk Customer
14341.0,45,18,4467.32,1,At-Risk Customer
14342.0,21,6,918.44,1,At-Risk Customer
14343.0,421,4,1088.91,0,Lost Customer
14344.0,127,20,3333.7000000000003,1,At-Risk Customer
14345.0,39,1,108.97999999999999,1,At-Risk Customer
14346.0,121,5,2315.75,1,At-Risk Customer
14347.0,737,1,82.6,0,Lost Customer
